MeanTemperatureC,MeanDewPointC,MeanHumidity,MeanSeaLevelPressurehPa,MeanVisibilityKm,MeanWindSpeedKmh,MaxGustSpeedKmh,Precipitationmm,CloudCover,Events
8,7,92,1001,9,8,47,3.05,5,0
8,0,55,1006,12,19,50,0.0,1,0
6,4,87,1004,10,6,39,0.51,4,0
9,3,70,1011,11,6,37,0.0,3,0
8,3,71,1016,18,8,32,0.0,2,0
7,6,83,1008,11,10,50,0.76,4,0
9,6,82,1004,10,8,55,2.03,4,0
10,6,79,1004,11,10,58,1.02,4,0
8,6,78,1009,11,21,72,0.51,5,0
11,11,89,1006,11,23,69,2.03,5,0
12,9,81,1003,11,16,53,0.51,4,0
13,8,74,1008,11,18,61,0.0,3,0
12,11,88,1011,11,26,52,2.03,5,0
13,5,57,1012,11,21,52,0.0,3,0
11,8,82,1007,10,13,48,4.06,4,0
11,6,71,1003,11,14,48,6.1,3,1
10,4,66,1009,11,16,48,0.25,2,0
9,6,84,1005,11,6,53,6.1,4,0
10,6,80,1001,11,11,40,0.25,4,0
7,2,70,1006,11,14,48,0.0,4,0
6,-2,56,1017,12,11,34,0.0,2,0
6,0,66,1017,17,6,39,0.0,3,0
11,4,60,1012,12,19,47,0.0,3,0
11,6,69,1013,12,26,63,0.0,1,0
13,9,76,1017,12,19,58,0.0,3,1
14,9,73,1015,11,18,72,0.0,3,0
11,5,65,1017,12,16,61,0.0,2,1
12,5,64,1021,27,5,64,0.0,4,0
16,6,53,1021,31,8,39,0.0,3,1
17,8,55,1022,15,10,63,0.0,1,0
17,9,62,1022,24,6,39,0.0,3,0
18,8,55,1021,31,8,39,0.0,3,1
17,7,52,1020,21,8,42,0.0,1,0
14,5,55,1021,17,11,50,0.0,2,1
11,-3,39,1023,30,13,39,0.0,3,0
12,-2,39,1019,31,8,26,0.0,5,0
14,-2,33,1017,29,11,53,0.0,1,1
13,2,49,1021,17,10,26,0.0,1,1
13,3,51,1022,14,6,40,0.0,1,0
13,3,46,1019,12,11,50,0.0,3,0
15,9,66,1015,12,11,50,6.1,2,0
10,3,65,1009,11,14,50,6.1,5,0
5,-1,63,1009,12,18,53,0.0,4,0
7,4,81,1009,11,19,63,1.02,5,0
10,4,72,1011,11,8,34,1.02,4,0
11,7,80,1016,10,5,47,0.0,3,0
9,4,70,1018,12,6,47,0.0,4,0
12,4,59,1019,12,8,47,0.0,2,0
13,4,54,1019,13,6,47,0.0,1,1
14,4,48,1020,17,6,55,0.0,1,0
16,5,50,1021,19,11,53,0.0,1,0
19,8,50,1020,12,11,58,0.0,2,0
20,9,49,1017,16,8,42,0.0,2,1
19,11,59,1016,12,11,55,0.0,3,0
19,9,56,1018,12,8,39,0.0,3,0
17,5,46,1019,12,6,26,0.0,1,1
17,2,38,1020,16,10,35,0.0,1,0
18,5,42,1019,14,8,26,0.0,1,1
19,11,67,1011,12,11,34,3.05,2,1
10,8,79,1003,11,10,32,0.51,4,0
9,2,63,1003,12,10,40,0.0,2,1
9,5,75,1000,10,16,53,6.1,5,0
10,4,71,1007,11,16,50,3.05,4,0
11,3,62,1016,11,13,37,0.76,2,1
9,4,74,1018,12,6,37,0.51,2,0
11,5,64,1018,12,10,45,0.0,2,0
15,6,53,1018,12,11,37,0.0,2,0
15,4,49,1017,20,11,40,0.0,1,1
16,3,45,1016,20,6,50,0.0,1,0
16,1,38,1017,26,6,29,0.0,1,0
17,6,54,1015,12,11,47,0.51,3,0
15,8,65,1010,12,10,60,1.02,2,1
16,3,43,1010,12,16,50,0.0,3,0
13,1,45,1013,12,18,52,5.08,2,0
13,5,64,1017,11,6,37,4.06,3,0
13,4,53,1020,14,13,53,0.0,3,0
16,4,45,1021,31,11,42,0.0,1,0
17,5,46,1020,15,14,42,0.0,1,0
18,4,44,1018,31,11,40,0.0,4,1
19,5,39,1014,31,8,40,0.0,2,0
21,6,38,1013,13,8,48,0.0,1,0
21,9,49,1015,12,13,52,0.0,1,0
18,8,54,1016,11,14,52,0.0,3,0
16,6,55,1015,12,18,50,0.0,3,0
17,9,63,1014,11,16,50,1.02,3,0
18,11,67,1018,11,8,40,0.0,1,1
21,11,51,1020,13,6,37,0.0,2,0
23,11,44,1021,16,5,34,0.0,1,1
25,11,40,1018,15,11,47,0.0,1,1
25,10,40,1016,15,11,58,0.0,1,1
24,4,26,1016,31,10,39,0.0,4,0
24,4,28,1013,30,10,47,0.0,6,1
21,6,36,1010,13,16,58,0.0,2,1
16,4,45,1011,13,16,50,0.0,3,0
15,6,53,1015,12,10,29,0.0,3,0
19,7,48,1017,11,6,32,0.0,2,0
21,7,39,1018,13,6,39,0.0,1,1
22,9,47,1022,20,5,39,0.0,1,0
24,7,36,1020,28,8,45,0.0,6,0
21,-1,29,1023,31,13,48,0.0,2,0
23,-1,20,1022,28,10,37,0.0,5,1
24,4,28,1022,31,13,34,0.0,2,1
24,7,32,1021,13,8,37,0.0,1,1
23,2,24,1023,28,11,45,0.0,3,1
24,7,33,1024,31,13,42,0.0,3,0
26,5,28,1021,17,8,52,0.0,1,0
26,6,28,1016,14,8,58,0.0,1,0
27,9,34,1016,14,10,53,0.0,1,0
26,8,30,1018,17,6,35,0.0,1,0
28,11,36,1021,31,13,45,0.0,2,0
29,7,24,1022,17,11,42,0.0,1,1
29,8,27,1022,31,6,55,0.0,1,1
29,7,25,1021,31,8,42,0.0,5,0
28,6,24,1020,26,8,42,0.0,3,1
28,9,30,1017,14,8,34,0.51,2,1
27,9,34,1014,19,11,71,0.0,3,1
28,9,30,1012,22,8,34,0.0,1,1
29,8,27,1013,27,10,50,0.0,1,1
27,4,22,1015,29,13,47,0.0,4,1
27,7,28,1016,21,13,55,0.0,1,0
27,9,32,1019,22,10,40,0.0,1,0
27,9,32,1019,22,10,45,0.0,1,0
27,10,35,1019,19,11,40,0.0,1,0
27,10,38,1019,14,11,40,0.0,1,0
27,9,33,1016,14,10,55,0.0,2,0
28,9,31,1014,12,8,45,0.0,1,0
27,11,40,1017,12,10,47,0.0,2,1
24,11,45,1017,13,6,35,0.0,2,0
27,9,31,1015,15,10,47,0.0,1,0
27,6,27,1017,30,8,40,0.0,4,0
27,8,27,1016,17,10,61,0.0,1,0
27,8,30,1013,14,10,47,0.0,1,0
22,8,39,1012,13,11,53,0.0,3,0
22,7,37,1016,12,16,50,0.0,2,1
21,6,40,1023,16,5,42,0.0,1,0
24,3,26,1024,31,6,42,0.0,1,0
28,5,24,1019,31,10,52,0.0,2,0
28,6,24,1015,29,11,40,0.0,3,0
28,9,27,1015,26,16,55,0.0,1,1
26,4,24,1018,31,11,61,0.0,2,0
24,1,21,1019,31,6,45,0.0,4,0
26,3,23,1016,31,10,45,0.0,1,0
25,6,26,1015,31,11,55,0.0,1,1
25,8,34,1012,14,10,48,0.0,2,0
23,7,37,1020,20,8,32,0.0,1,0
24,7,37,1024,31,10,24,0.0,5,0
27,7,27,1021,31,8,32,0.0,1,0
28,5,21,1018,31,8,37,0.0,4,1
29,8,29,1015,12,8,35,1.02,2,0
28,10,35,1016,18,10,35,0.0,2,1
28,10,34,1018,15,8,40,0.0,1,1
28,11,34,1018,12,10,52,0.0,3,0
29,9,31,1017,16,10,58,0.0,1,1
27,9,35,1017,15,8,40,0.0,2,0
28,11,36,1017,20,6,35,0.0,1,0
28,8,28,1019,15,8,66,0.0,1,0
29,11,36,1020,31,10,37,0.0,0,0
29,8,26,1019,31,6,39,0.0,4,0
27,5,24,1015,25,8,52,0.0,1,1
26,2,22,1014,27,6,34,0.0,1,0
26,10,37,1015,12,6,47,0.0,1,1
24,8,38,1014,14,14,42,0.0,1,0
24,10,41,1011,12,13,39,0.0,1,0
24,10,39,1013,15,10,37,0.0,2,0
23,10,46,1015,15,14,84,6.1,3,1
22,10,51,1019,12,10,35,0.0,2,1
22,9,46,1021,13,6,24,0.0,2,0
22,8,43,1022,13,6,35,0.0,1,0
24,7,35,1022,15,10,35,0.0,1,0
24,7,33,1023,31,6,27,0.0,1,1
24,6,31,1022,19,6,29,0.0,1,0
24,6,31,1020,31,6,37,0.0,6,1
23,10,45,1015,13,10,37,0.0,1,1
23,11,46,1013,13,8,47,0.0,2,1
21,10,50,1015,11,10,61,0.0,2,1
21,11,60,1020,11,6,40,0.0,1,0
21,5,42,1023,31,6,29,0.0,4,1
22,7,38,1020,16,8,27,0.0,1,0
19,9,54,1020,12,14,40,2.03,3,1
19,7,46,1021,24,10,58,0.0,1,0
21,7,42,1022,19,8,24,0.0,1,0
22,7,40,1020,20,8,27,0.0,1,0
22,7,38,1016,31,6,32,0.0,6,1
22,4,32,1015,29,6,27,0.0,1,1
22,6,37,1014,31,5,64,0.0,5,0
21,7,38,1016,18,8,37,0.0,1,1
22,7,38,1017,31,8,32,0.0,4,1
22,8,41,1020,31,10,34,0.0,3,0
24,8,38,1022,31,8,34,0.0,1,0
22,7,37,1023,14,8,39,0.0,1,0
23,9,42,1020,15,6,39,0.0,1,0
23,8,40,1016,31,6,37,0.0,4,1
22,9,42,1014,15,6,53,0.0,1,0
22,9,44,1015,15,5,37,0.0,1,0
23,11,45,1013,12,11,58,0.0,2,0
20,13,68,1009,9,19,60,9.91,5,0
19,14,75,1011,12,21,53,0.0,4,1
19,16,81,1011,11,14,48,0.51,5,0
22,16,74,1013,11,16,69,0.25,4,0
21,15,72,1013,11,5,32,0.0,2,0
21,16,73,1013,11,8,47,0.0,4,0
21,14,74,1017,11,10,50,2.03,3,1
18,9,63,1023,13,3,19,0.0,1,0
18,8,53,1024,13,10,45,0.0,2,1
18,6,52,1022,31,10,66,0.0,5,0
17,8,59,1022,17,5,24,0.0,2,0
18,8,54,1021,12,6,53,0.0,2,0
18,7,57,1017,31,5,45,0.0,2,0
17,6,52,1014,19,6,45,0.0,1,0
14,4,49,1017,31,8,45,0.0,4,1
13,7,67,1021,13,6,40,0.0,5,0
15,9,69,1021,13,6,40,0.0,1,1
17,11,71,1021,12,8,53,0.0,2,0
18,12,74,1023,10,5,35,0.0,3,1
19,11,66,1020,29,5,26,0.0,2,0
18,8,59,1016,31,6,58,0.0,1,0
18,11,66,1017,11,6,50,0.0,3,1
18,12,76,1019,11,8,53,0.0,3,0
16,9,72,1018,13,6,35,0.0,2,1
13,12,84,1012,10,10,50,4.06,5,0
17,12,81,1016,11,11,48,0.0,5,0
16,14,88,1016,10,8,55,1.02,5,0
16,16,97,1014,9,10,37,6.1,4,0
17,13,83,1019,10,6,39,0.25,3,0
14,11,79,1025,13,5,26,0.0,1,1
14,10,75,1020,23,8,47,0.0,8,1
11,3,58,1021,14,10,37,0.0,2,0
10,2,60,1023,14,6,48,0.0,1,0
10,1,62,1024,31,3,48,0.0,5,1
10,3,62,1024,29,5,39,0.0,2,0
12,8,76,1021,23,6,48,0.0,4,1
12,10,88,1020,7,5,40,0.0,5,1
12,10,82,1015,11,14,53,0.0,4,0
18,11,61,1018,12,23,55,0.0,2,0
16,11,78,1022,13,5,32,0.0,3,0
14,11,84,1021,9,8,29,0.0,6,1
12,9,81,1020,11,8,45,0.0,4,0
11,3,57,1024,13,8,40,0.0,3,0
13,6,66,1027,13,5,29,0.0,1,0
13,6,65,1026,31,6,58,0.0,6,1
14,8,65,1023,29,6,45,0.0,1,0
15,7,58,1022,18,16,48,0.0,1,0
12,2,52,1027,31,11,35,0.0,5,1
8,-1,48,1022,18,18,61,0.0,2,0
4,1,76,1019,17,6,26,2.03,5,0
4,5,94,1015,11,5,32,9.91,6,1
7,4,82,1009,14,8,27,0.25,4,0
8,3,65,1012,17,11,40,0.0,2,1
7,-2,52,1019,21,18,45,0.0,2,0
4,-2,63,1012,26,10,48,0.0,1,0
8,-1,54,1011,16,14,48,0.0,2,1
6,-3,52,1015,22,11,29,0.0,1,1
7,-2,55,1017,25,16,47,0.0,1,0
7,-3,50,1022,31,10,47,0.0,5,1
4,-6,50,1024,30,10,52,0.0,6,0
6,-6,45,1024,23,11,47,0.0,1,0
6,-2,63,1027,15,13,37,0.0,4,1
3,-4,66,1028,29,5,52,0.0,5,0
3,-2,72,1022,20,10,45,0.0,2,1
6,-5,46,1019,23,8,50,0.0,1,0
3,-6,58,1021,30,6,27,0.0,7,1
6,-2,62,1026,26,5,24,0.0,1,1
8,0,73,1028,29,5,48,0.0,1,1
7,-1,70,1028,26,5,58,0.0,2,1
6,-3,62,1027,28,6,47,0.0,6,0
6,-5,56,1025,30,5,34,0.0,1,0
4,-4,63,1027,26,5,63,0.0,5,1
3,-3,75,1031,15,5,32,0.0,3,1
4,-2,73,1032,21,6,29,0.0,1,0
4,-2,71,1032,27,6,42,0.0,1,0
3,-1,78,1031,19,6,37,0.0,4,1
4,2,88,1028,7,3,23,2.03,6,0
7,3,86,1032,9,6,29,0.0,3,1
7,2,82,1033,22,5,40,0.0,2,1
7,0,69,1030,30,6,47,0.0,1,1
5,2,84,1029,13,6,40,0.0,4,1
6,5,91,1026,8,5,29,0.25,6,0
8,6,86,1017,11,13,47,12.95,6,0
6,-1,58,1027,23,19,64,0.0,1,1
2,-2,74,1033,30,5,53,0.0,8,0
4,-2,76,1032,28,6,23,0.0,2,0
4,0,76,1027,13,6,37,0.0,3,0
8,6,82,1012,12,14,71,1.02,7,0
7,6,81,1001,14,24,55,3.05,5,0
7,1,64,1014,19,23,52,0.0,2,0
10,8,88,1015,14,26,63,3.05,6,0
8,3,66,1015,14,21,55,2.03,4,0
4,-1,70,1028,28,10,32,0.0,3,1
2,-1,81,1029,24,5,37,0.0,8,0
5,3,87,1023,13,5,42,0.0,6,0
8,8,94,1018,10,10,48,2.03,7,0
11,10,94,1015,11,19,55,6.1,7,0
12,10,89,1018,13,18,61,1.02,6,0
8,6,78,1014,14,24,72,6.1,5,0
6,4,84,1023,13,13,45,0.51,6,0
9,7,83,1021,12,10,48,0.25,6,1
11,7,78,1021,14,5,26,0.0,5,1
9,5,82,1023,13,5,34,0.0,8,1
8,3,78,1021,29,6,27,0.0,3,0
8,3,73,1016,30,6,60,0.0,7,0
9,6,82,1019,13,3,27,0.0,4,1
5,5,96,1024,3,3,60,2.03,7,1
9,4,74,1021,10,10,47,2.03,4,1
9,6,78,1016,16,23,66,0.0,5,0
8,7,88,1016,14,8,47,0.0,5,1
8,6,82,1010,14,16,52,1.02,4,0
6,3,79,1004,17,16,50,2.03,5,0
8,5,86,996,14,11,47,3.05,6,1
6,3,82,1000,14,10,24,4.06,5,0
7,-1,56,1015,19,19,40,0.0,1,0
4,2,82,1017,15,8,42,7.87,5,0
9,6,87,1014,10,8,27,7.11,5,1
8,1,58,1024,24,21,35,0.0,1,1
7,2,73,1026,20,6,47,0.0,4,0
12,6,67,1025,17,10,35,0.0,3,0
10,6,75,1024,18,8,47,0.0,3,1
9,2,53,1014,17,23,74,0.0,2,1
7,2,67,1008,16,27,74,0.0,5,0
7,1,68,999,14,19,50,1.02,4,0
6,-2,55,1009,19,13,50,0.0,3,1
9,4,65,1011,17,14,53,0.0,5,0
9,3,61,1012,17,21,66,0.0,4,0
4,-3,59,1019,30,10,42,0.0,1,1
3,-1,76,1012,16,8,42,0.76,4,1
4,3,86,1013,14,14,52,1.02,6,0
10,6,77,1009,13,23,53,2.03,4,0
12,7,78,1011,14,19,76,0.0,6,0
8,4,76,1016,15,24,64,0.51,5,0
9,6,79,1010,15,23,60,0.51,5,0
4,3,87,1007,11,14,61,7.87,6,0
7,-1,58,1006,16,34,80,4.06,3,0
3,2,83,1017,12,14,55,8.89,6,1
6,4,94,1020,8,8,37,0.0,7,1
11,8,85,1017,9,11,52,0.0,5,1
13,10,82,1013,13,19,63,0.25,5,0
8,6,85,1011,14,13,40,4.06,6,0
7,3,81,1016,13,3,63,0.0,3,0
4,1,79,1014,23,6,26,0.0,1,0
8,2,68,1014,23,6,64,0.0,2,1
7,1,68,1021,24,3,42,0.0,1,1
7,4,81,1021,19,6,55,0.0,5,0
9,1,55,1020,16,14,29,0.76,4,0
6,1,68,1024,20,6,47,0.0,2,1
8,1,72,1019,13,5,23,0.0,3,1
7,3,71,1015,16,11,55,1.02,5,0
7,4,78,1020,17,13,58,0.0,4,0
9,-2,48,1024,18,18,47,0.25,4,0
8,2,70,1028,18,8,40,0.0,4,1
9,4,67,1021,16,18,77,0.0,3,1
10,6,74,1009,15,23,61,0.0,5,0
13,8,67,1006,17,26,60,0.0,5,0
9,1,51,1009,17,31,72,0.25,3,0
9,0,50,1015,18,27,71,0.0,2,1
11,4,60,1017,21,16,40,0.0,1,0
12,3,56,1021,30,5,26,0.0,5,0
11,3,58,1024,29,5,24,0.0,2,0
11,1,54,1023,26,6,27,0.0,4,0
10,-2,45,1024,31,6,40,0.0,2,0
10,-1,49,1022,28,6,37,0.0,3,0
12,-2,38,1020,29,5,55,0.0,4,0
10,1,51,1024,21,8,29,0.0,2,1
8,1,60,1026,17,6,42,0.0,2,1
9,1,62,1027,22,5,32,0.0,2,1
11,0,48,1027,28,6,42,0.0,4,0
13,1,43,1024,29,5,55,0.0,2,0
14,2,45,1022,30,6,37,0.0,5,1
14,3,45,1020,22,5,34,0.0,1,0
16,4,46,1021,23,10,29,0.0,5,0
14,5,55,1019,19,6,24,0.0,1,0
14,6,59,1019,15,10,66,0.0,1,0
13,4,54,1015,17,23,58,0.0,5,0
9,-3,40,1019,20,16,60,0.0,2,1
7,0,57,1020,20,11,55,0.0,5,1
10,1,54,1019,17,29,77,2.03,4,0
9,-1,52,1015,17,27,63,0.0,3,0
6,-1,57,1012,19,10,55,0.0,3,0
9,2,56,1007,17,13,53,0.0,2,0
10,4,70,1005,14,8,61,3.05,6,0
11,6,75,1012,14,10,48,6.1,6,0
11,7,79,1014,14,6,37,0.25,5,0
14,6,61,1009,15,13,60,0.0,2,1
11,7,70,1002,16,16,29,10.92,6,1
12,4,66,1003,15,13,50,0.0,3,1
12,4,55,1015,19,19,40,0.0,3,0
16,11,78,1020,16,10,32,0.0,5,1
16,10,73,1021,16,6,40,0.0,3,1
17,9,63,1019,25,6,40,0.0,2,0
17,8,53,1021,24,6,47,0.0,1,1
18,8,53,1021,30,8,35,0.0,4,1
19,7,44,1017,20,8,48,0.0,1,0
18,7,47,1013,22,8,50,0.0,1,1
19,9,55,1014,23,10,53,0.0,2,0
17,8,59,1020,27,5,29,0.0,5,0
18,7,50,1017,22,6,53,0.0,2,1
20,7,44,1015,21,8,39,0.0,1,1
18,7,47,1017,23,6,34,0.0,1,0
20,7,44,1017,21,6,48,0.0,1,1
18,2,30,1014,24,10,34,0.0,1,0
17,8,54,1007,22,11,60,0.0,4,1
14,6,54,1003,17,26,50,2.03,3,1
12,9,83,1003,15,11,37,3.05,5,0
13,7,63,1013,16,11,55,0.0,2,1
13,7,59,1020,17,13,53,0.0,2,0
13,8,71,1017,14,13,63,5.08,4,1
12,2,47,1020,17,23,47,0.0,2,1
14,8,66,1019,16,18,58,0.51,3,0
14,2,41,1018,26,19,47,0.0,4,0
18,6,45,1016,22,19,47,0.0,1,0
17,6,46,1015,23,8,34,0.0,1,0
17,7,48,1015,21,6,35,0.0,1,0
18,6,45,1016,22,6,35,0.0,1,0
17,3,38,1018,30,11,45,0.0,8,1
15,2,40,1018,30,14,45,0.0,5,0
16,-2,31,1015,30,6,27,0.0,5,0
18,2,33,1013,31,8,35,0.0,6,0
20,5,37,1015,30,10,47,0.0,8,0
21,6,39,1017,30,5,63,0.0,8,1
21,8,43,1017,21,6,53,0.0,2,1
22,9,42,1019,21,10,40,0.0,1,1
23,8,38,1018,24,8,39,0.0,1,0
22,6,34,1016,26,8,24,0.0,1,0
20,6,37,1015,26,8,32,0.0,1,0
17,3,39,1020,30,13,35,0.0,5,0
17,-2,29,1025,27,13,45,0.0,1,0
19,1,28,1021,30,8,42,0.0,3,0
19,-1,23,1016,31,10,45,0.0,4,0
18,-2,22,1014,22,10,35,0.0,1,1
18,-1,25,1011,24,10,40,0.0,1,0
19,5,38,1005,17,16,71,0.0,3,0
16,4,46,1008,17,18,60,0.25,5,0
14,6,59,1007,16,21,71,5.08,5,0
13,6,62,1014,17,21,66,0.0,4,0
16,4,50,1014,17,19,45,0.51,4,0
17,2,37,1014,18,6,45,0.0,2,0
17,4,41,1014,18,13,55,0.0,2,0
16,2,37,1018,18,6,34,0.0,1,0
19,4,35,1017,22,8,42,0.0,4,1
18,7,52,1015,17,16,50,0.51,4,0
17,7,51,1018,17,8,45,0.0,2,0
20,7,42,1017,17,13,48,0.0,3,1
16,4,42,1019,19,16,45,0.0,3,0
19,6,42,1020,21,13,34,0.0,3,1
19,3,36,1019,30,10,29,0.0,3,0
21,4,30,1016,31,8,60,0.0,3,0
22,6,31,1012,22,14,45,0.0,1,0
21,3,30,1012,30,13,63,0.0,1,0
22,5,29,1010,23,11,69,0.0,1,1
22,9,39,1014,20,13,48,0.0,2,0
21,7,39,1017,31,8,35,0.0,0,1
23,7,32,1016,24,8,45,0.0,1,1
21,7,35,1016,27,8,39,0.0,2,0
24,11,51,1020,17,10,60,4.06,3,1
24,12,53,1022,18,6,37,1.02,1,1
26,11,41,1019,19,8,29,0.0,1,1
27,7,28,1015,26,13,50,0.0,1,0
21,4,31,1015,30,18,53,0.0,1,0
19,3,33,1015,21,14,42,0.0,1,0
21,6,35,1015,22,11,39,0.0,1,0
23,5,29,1014,31,10,35,0.0,5,0
26,9,36,1015,19,8,42,2.03,2,1
24,13,46,1014,20,8,42,0.0,1,0
24,7,32,1014,23,16,42,0.0,2,1
21,7,34,1016,21,8,39,0.0,1,1
23,7,34,1016,20,10,53,0.0,2,0
19,11,58,1015,16,10,37,1.02,3,0
22,8,42,1015,17,6,35,0.0,4,0
22,11,45,1015,18,8,55,0.0,2,1
23,8,36,1016,21,10,53,0.0,1,0
22,6,30,1014,24,16,60,0.0,1,0
22,4,30,1017,21,14,27,0.0,1,0
22,2,26,1017,30,8,55,0.0,4,0
22,6,28,1013,22,16,61,0.0,1,0
21,6,35,1014,17,11,48,0.51,2,1
16,13,73,1017,15,11,40,21.08,3,1
21,11,56,1017,19,8,26,0.0,2,0
23,11,42,1015,22,10,47,0.0,1,0
22,11,43,1013,26,14,53,0.0,3,1
22,9,45,1016,17,13,45,0.0,2,0
22,7,36,1018,31,5,47,0.0,4,0
22,8,40,1018,30,14,45,0.0,2,0
21,3,32,1019,30,14,35,0.0,1,1
22,4,29,1018,30,11,37,0.0,1,0
23,7,35,1017,31,11,27,0.0,6,0
26,8,32,1016,30,10,39,0.0,3,1
27,8,29,1015,30,8,39,0.0,1,1
28,9,32,1017,24,10,50,0.0,1,0
29,8,26,1017,29,5,34,0.0,1,0
29,6,23,1016,29,8,47,0.0,4,0
29,6,21,1012,22,13,50,0.0,4,0
22,9,40,1013,22,19,58,0.0,4,0
22,8,42,1017,17,13,47,0.0,2,0
23,8,36,1020,30,6,23,0.0,1,1
26,7,29,1016,31,10,29,0.0,3,1
27,5,21,1011,30,8,42,0.0,4,1
28,8,25,1010,24,8,42,0.0,1,0
27,6,24,1010,29,10,42,0.0,1,1
28,7,29,1013,30,8,32,0.0,2,0
29,10,30,1015,29,8,40,0.0,1,0
28,9,28,1013,26,11,52,0.0,1,0
24,8,35,1015,31,14,34,0.0,3,0
24,7,33,1015,31,13,39,0.0,1,0
27,8,28,1013,28,10,52,0.0,1,0
24,10,33,1011,28,18,55,0.0,1,0
24,9,37,1010,21,16,55,0.0,1,1
23,10,38,1012,20,10,47,0.0,1,0
24,8,32,1014,24,10,42,0.0,1,1
27,9,32,1017,31,6,29,0.0,3,0
27,8,28,1016,31,8,35,0.0,4,0
27,8,26,1015,30,10,35,0.0,4,1
27,8,28,1012,25,13,52,0.0,1,0
26,8,30,1011,30,11,45,0.0,1,0
26,8,31,1013,31,13,45,0.0,1,1
26,10,33,1015,30,6,47,0.0,6,1
27,10,32,1014,30,10,48,0.0,3,0
26,8,33,1013,25,18,48,0.0,1,0
23,6,32,1017,21,13,39,0.0,1,1
23,4,27,1017,31,6,37,0.0,2,1
23,8,35,1019,21,14,48,0.0,1,1
24,9,33,1017,28,8,39,0.0,1,1
26,12,38,1012,23,10,48,0.0,1,0
25,8,41,1012,31,10,48,0.0,2,1
24,6,28,1014,26,10,45,0.0,3,0
23,7,34,1015,28,8,55,0.0,3,0
24,8,32,1014,23,11,64,0.0,1,0
23,8,38,1017,31,8,35,0.0,1,0
24,6,28,1018,27,8,55,0.0,1,0
25,3,22,1017,30,10,53,0.0,1,0
27,7,25,1015,23,13,45,0.0,1,1
27,11,36,1016,27,10,39,0.0,1,0
26,4,24,1015,26,10,52,0.0,1,1
27,7,25,1015,24,5,37,0.0,1,0
27,13,42,1016,21,8,42,0.0,3,1
27,14,42,1016,25,6,26,0.0,2,0
28,11,34,1015,24,8,35,0.0,1,1
28,8,24,1013,23,11,61,0.0,2,0
27,9,31,1012,28,10,50,0.0,5,0
26,11,37,1013,30,14,48,0.0,5,0
24,8,34,1014,30,8,45,0.0,2,0
23,8,32,1013,30,8,52,0.0,8,0
23,11,42,1012,20,8,42,0.0,2,0
23,12,48,1015,19,10,32,0.0,2,1
23,11,44,1016,20,10,39,0.0,1,0
24,9,38,1014,30,8,40,0.0,8,1
23,10,39,1014,24,14,48,0.0,2,1
22,11,43,1016,23,6,39,0.0,1,1
23,10,40,1016,19,8,26,0.0,2,0
22,9,40,1015,22,11,47,0.0,2,1
21,12,55,1014,18,8,47,5.08,3,1
21,9,45,1009,19,11,60,0.0,2,0
22,13,60,1009,16,13,61,0.76,2,0
21,13,67,1010,16,13,53,0.76,3,0
19,13,74,1013,15,8,53,0.0,3,0
19,12,63,1018,19,5,39,0.0,3,1
22,10,47,1017,18,10,61,7.87,2,0
20,13,71,1016,15,11,37,7.11,4,0
18,11,62,1014,18,10,48,0.51,2,0
18,12,67,1016,17,6,42,0.0,4,0
17,4,45,1020,21,10,40,0.0,2,0
18,8,49,1022,17,6,27,0.0,3,1
19,11,58,1022,15,10,53,0.0,3,0
19,13,66,1021,12,8,42,0.0,6,0
19,13,68,1022,12,5,34,0.0,3,1
19,9,58,1024,20,5,42,0.0,1,0
20,12,58,1024,18,8,45,0.0,2,0
21,13,60,1024,16,5,64,0.0,2,0
20,13,62,1022,18,5,39,0.0,2,1
19,11,60,1019,19,6,37,0.0,2,1
19,8,49,1016,27,8,40,0.0,1,1
17,8,55,1013,20,10,42,0.0,1,0
18,11,62,1014,20,13,53,0.0,5,1
19,12,63,1013,18,11,52,0.76,5,0
18,16,83,1013,14,11,52,7.87,5,1
18,14,83,1014,14,6,34,4.06,6,0
18,14,84,1012,14,10,87,0.0,5,1
17,11,73,1008,16,18,61,3.05,4,0
15,11,76,1011,14,21,60,0.76,5,0
13,9,80,1010,13,10,42,4.06,6,0
12,11,87,1015,14,5,45,0.0,7,1
19,14,74,1016,15,10,50,0.0,5,0
18,13,73,1019,15,5,32,0.0,4,0
19,12,71,1020,26,6,39,0.0,4,0
19,12,64,1022,26,6,39,0.0,1,1
19,11,61,1023,28,6,50,0.0,6,0
19,10,60,1026,19,5,72,0.0,6,0
20,4,42,1027,25,8,26,0.0,6,1
16,2,37,1024,30,5,21,0.0,1,0
19,8,46,1020,26,8,24,0.0,2,0
19,8,51,1021,28,5,29,0.0,3,1
18,8,55,1022,29,5,89,0.0,5,1
17,7,57,1021,25,5,50,0.0,3,0
16,9,68,1017,24,5,37,0.0,2,0
17,9,67,1018,21,5,23,0.0,0,1
18,8,62,1022,27,5,23,0.0,6,1
16,7,59,1023,29,6,23,0.0,2,0
15,7,65,1024,29,6,24,0.0,3,0
14,9,75,1020,15,6,50,4.06,5,0
12,9,85,1013,10,10,63,0.0,5,1
11,4,67,1001,16,19,58,8.89,5,1
9,2,57,1010,17,10,35,0.0,2,0
9,3,66,1016,19,8,45,0.0,2,1
14,9,73,1015,15,18,47,1.02,5,0
12,6,70,1014,16,10,61,0.51,6,0
